2018010304,2018-01-03,2018-01-03 04:00:00,2018,1,3,4,1,1,Wednesday,January,false
2018010305,2018-01-03,2018-01-03 05:00:00,2018,1,3,5,1,1,Wednesday,January,false
2018010306,2018-01-03,2018-01-03 06:00:00,2018,1,3,6,1,1,Wednesday,January,false
2018010307,2018-01-03,2018-01-03 07:00:00,2018,1,3,7,1,1,Wednesday,January,false
2018010308,2018-01-03,2018-01-03 08:00:00,2018,1,3,8,1,1,Wednesday,January,false
2018010309,2018-01-03,2018-01-03 09:00:00,2018,1,3,9,1,1,Wednesday,January,false
2018010310,2018-01-03,2018-01-03 10:00:00,2018,1,3,10,1,1,Wednesday,January,false
2018010311,2018-01-03,2018-01-03 11:00:00,2018,1,3,11,1,1,Wednesday,January,false
2018010312,2018-01-03,2018-01-03 12:00:00,2018,1,3,12,1,1,Wednesday,January,false
2018010313,2018-01-03,2018-01-03 13:00:00,2018,1,3,13,1,1,Wednesday,January,false
2018010314,2018-01-03,2018-01-03 14:00:00,2018,1,3,14,1,1,Wednesday,January,false
2018010315,2018-01-03,2018-01-03 15:00:00,2018,1,3,15,1,1,Wednesday,January,false
2018010316,2018-01-03,2018-01-03 16:00:00,2018,1,3,16,1,1,Wednesday,January,false
2018010317,2018-01-03,2018-01-03 17:00:00,2018,1,3,17,1,1,Wednesday,January,false
2018010318,2018-01-03,2018-01-03 18:00:00,2018,1,3,18,1,1,Wednesday,January,false
2018010319,2018-01-03,2018-01-03 19:00:00,2018,1,3,19,1,1,Wednesday,January,false
2018010320,2018-01-03,2018-01-03 20:00:00,2018,1,3,20,1,1,Wednesday,January,false
2018010321,2018-01-03,2018-01-03 21:00:00,2018,1,3,21,1,1,Wednesday,January,false
2018010322,2018-01-03,2018-01-03 22:00:00,2018,1,3,22,1,1,Wednesday,January,false
2018010323,2018-01-03,2018-01-03 23:00:00,2018,1,3,23,1,1,Wednesday,January,false
2018010400,2018-01-04,2018-01-04 00:00:00,2018,1,4,0,1,1,Thursday,January,false
2018010401,2018-01-04,2018-01-04 01:00:00,2018,1,4,1,1,1,Thursday,January,false
2018010402,2018-01-04,2018-01-04 02:00:00,2018,1,4,2,1,1,Thursday,January,false
2018010403,2018-01-04,2018-01-04 03:00:00,2018,1,4,3,1,1,Thursday,January,false
2018010404,2018-01-04,2018-01-04 04:00:00,2018,1,4,4,1,1,Thursday,January,false
2018010405,2018-01-04,2018-01-04 05:00:00,2018,1,4,5,1,1,Thursday,January,false
2018010406,2018-01-04,2018-01-04 06:00:00,2018,1,4,6,1,1,Thursday,January,false
2018010407,2018-01-04,2018-01-04 07:00:00,2018,1,4,7,1,1,Thursday,January,false
2018010408,2018-01-04,2018-01-04 08:00:00,2018,1,4,8,1,1,Thursday,January,false
2018010409,2018-01-04,2018-01-04 09:00:00,2018,1,4,9,1,1,Thursday,January,false
2018010410,2018-01-04,2018-01-04 10:00:00,2018,1,4,10,1,1,Thursday,January,false
2018010411,2018-01-04,2018-01-04 11:00:00,2018,1,4,11,1,1,Thursday,January,false
2018010412,2018-01-04,2018-01-04 12:00:00,2018,1,4,12,1,1,Thursday,January,false
2018010413,2018-01-04,2018-01-04 13:00:00,2018,1,4,13,1,1,Thursday,January,false
2018010414,2018-01-04,2018-01-04 14:00:00,2018,1,4,14,1,1,Thursday,January,false
2018010415,2018-01-04,2018-01-04 15:00:00,2018,1,4,15,1,1,Thursday,January,false
2018010416,2018-01-04,2018-01-04 16:00:00,2018,1,4,16,1,1,Thursday,January,false
2018010417,2018-01-04,2018-01-04 17:00:00,2018,1,4,17,1,1,Thursday,January,false
2018010418,2018-01-04,2018-01-04 18:00:00,2018,1,4,18,1,1,Thursday,January,false
2018010419,2018-01-04,2018-01-04 19:00:00,2018,1,4,19,1,1,Thursday,January,false
2018010420,2018-01-04,2018-01-04 20:00:00,2018,1,4,20,1,1,Thursday,January,false
2018010421,2018-01-04,2018-01-04 21:00:00,2018,1,4,21,1,1,Thursday,January,false
2018010422,2018-01-04,2018-01-04 22:00:00,2018,1,4,22,1,1,Thursday,January,false
2018010423,2018-01-04,2018-01-04 23:00:00,2018,1,4,23,1,1,Thursday,January,false
2018010500,2018-01-05,2018-01-05 00:00:00,2018,1,5,0,1,1,Friday,January,false
2018010501,2018-01-05,2018-01-05 01:00:00,2018,1,5,1,1,1,Friday,January,false
2018010502,2018-01-05,2018-01-05 02:00:00,2018,1,5,2,1,1,Friday,January,false
2018010503,2018-01-05,2018-01-05 03:00:00,2018,1,5,3,1,1,Friday,January,false
2018010504,2018-01-05,2018-01-05 04:00:00,2018,1,5,4,1,1,Friday,January,false
2018010505,2018-01-05,2018-01-05 05:00:00,2018,1,5,5,1,1,Friday,January,false
2018010506,2018-01-05,2018-01-05 06:00:00,2018,1,5,6,1,1,Friday,January,false
2018010507,2018-01-05,2018-01-05 07:00:00,2018,1,5,7,1,1,Friday,January,false
2018010508,2018-01-05,2018-01-05 08:00:00,2018,1,5,8,1,1,Friday,January,false
2018010509,2018-01-05,2018-01-05 09:00:00,2018,1,5,9,1,1,Friday,January,false
2018010510,2018-01-05,2018-01-05 10:00:00,2018,1,5,10,1,1,Friday,January,false
2018010511,2018-01-05,2018-01-05 11:00:00,2018,1,5,11,1,1,Friday,January,false
2018010512,2018-01-05,2018-01-05 12:00:00,2018,1,5,12,1,1,Friday,January,false
2018010513,2018-01-05,2018-01-05 13:00:00,2018,1,5,13,1,1,Friday,January,false
2018010514,2018-01-05,2018-01-05 14:00:00,2018,1,5,14,1,1,Friday,January,false
2018010515,2018-01-05,2018-01-05 15:00:00,2018,1,5,15,1,1,Friday,January,false
2018010516,2018-01-05,2018-01-05 16:00:00,2018,1,5,16,1,1,Friday,January,false
2018010517,2018-01-05,2018-01-05 17:00:00,2018,1,5,17,1,1,Friday,January,false
2018010518,2018-01-05,2018-01-05 18:00:00,2018,1,5,18,1,1,Friday,January,false
2018010519,2018-01-05,2018-01-05 19:00:00,2018,1,5,19,1,1,Friday,January,false
2018010520,2018-01-05,2018-01-05 20:00:00,2018,1,5,20,1,1,Friday,January,false
2018010521,2018-01-05,2018-01-05 21:00:00,2018,1,5,21,1,1,Friday,January,false
2018010522,2018-01-05,2018-01-05 22:00:00,2018,1,5,22,1,1,Friday,January,false
2018010523,2018-01-05,2018-01-05 23:00:00,2018,1,5,23,1,1,Friday,January,false
2018010600,2018-01-06,2018-01-06 00:00:00,2018,1,6,0,1,1,Saturday,January,true
2018010601,2018-01-06,2018-01-06 01:00:00,2018,1,6,1,1,1,Saturday,January,true
2018010602,2018-01-06,2018-01-06 02:00:00,2018,1,6,2,1,1,Saturday,January,true
2018010603,2018-01-06,2018-01-06 03:00:00,2018,1,6,3,1,1,Saturday,January,true
2018010604,2018-01-06,2018-01-06 04:00:00,2018,1,6,4,1,1,Saturday,January,true
2018010605,2018-01-06,2018-01-06 05:00:00,2018,1,6,5,1,1,Saturday,January,true
2018010606,2018-01-06,2018-01-06 06:00:00,2018,1,6,6,1,1,Saturday,January,true
2018010607,2018-01-06,2018-01-06 07:00:00,2018,1,6,7,1,1,Saturday,January,true
2018010608,2018-01-06,2018-01-06 08:00:00,2018,1,6,8,1,1,Saturday,January,true
2018010609,2018-01-06,2018-01-06 09:00:00,2018,1,6,9,1,1,Saturday,January,true
2018010610,2018-01-06,2018-01-06 10:00:00,2018,1,6,10,1,1,Saturday,January,true
2018010611,2018-01-06,2018-01-06 11:00:00,2018,1,6,11,1,1,Saturday,January,true
2018010612,2018-01-06,2018-01-06 12:00:00,2018,1,6,12,1,1,Saturday,January,true
2018010613,2018-01-06,2018-01-06 13:00:00,2018,1,6,13,1,1,Saturday,January,true
2018010614,2018-01-06,2018-01-06 14:00:00,2018,1,6,14,1,1,Saturday,January,true
2018010615,2018-01-06,2018-01-06 15:00:00,2018,1,6,15,1,1,Saturday,January,true
2018010616,2018-01-06,2018-01-06 16:00:00,2018,1,6,16,1,1,Saturday,January,true
2018010617,2018-01-06,2018-01-06 17:00:00,2018,1,6,17,1,1,Saturday,January,true
2018010618,2018-01-06,2018-01-06 18:00:00,2018,1,6,18,1,1,Saturday,January,true
2018010619,2018-01-06,2018-01-06 19:00:00,2018,1,6,19,1,1,Saturday,January,true
2018010620,2018-01-06,2018-01-06 20:00:00,2018,1,6,20,1,1,Saturday,January,true
2018010621,2018-01-06,2018-01-06 21:00:00,2018,1,6,21,1,1,Saturday,January,true
2018010622,2018-01-06,2018-01-06 22:00:00,2018,1,6,22,1,1,Saturday,January,true
2018010623,2018-01-06,2018-01-06 23:00:00,2018,1,6,23,1,1,Saturday,January,true
2018010700,2018-01-07,2018-01-07 00:00:00,2018,1,7,0,1,1,Sunday,January,true
2018010701,2018-01-07,2018-01-07 01:00:00,2018,1,7,1,1,1,Sunday,January,true
2018010702,2018-01-07,2018-01-07 02:00:00,2018,1,7,2,1,1,Sunday,January,true
2018010703,2018-01-07,2018-01-07 03:00:00,2018,1,7,3,1,1,Sunday,January,true
2018010704,2018-01-07,2018-01-07 04:00:00,2018,1,7,4,1,1,Sunday,January,true
2018010705,2018-01-07,2018-01-07 05:00:00,2018,1,7,5,1,1,Sunday,January,true
2018010706,2018-01-07,2018-01-07 06:00:00,2018,1,7,6,1,1,Sunday,January,true
2018010707,2018-01-07,2018-01-07 07:00:00,2018,1,7,7,1,1,Sunday,January,true
2018010708,2018-01-07,2018-01-07 08:00:00,2018,1,7,8,1,1,Sunday,January,true
2018010709,2018-01-07,2018-01-07 09:00:00,2018,1,7,9,1,1,Sunday,January,true
2018010710,2018-01-07,2018-01-07 10:00:00,2018,1,7,10,1,1,Sunday,January,true
2018010711,2018-01-07,2018-01-07 11:00:00,2018,1,7,11,1,1,Sunday,January,true
2018010712,2018-01-07,2018-01-07 12:00:00,2018,1,7,12,1,1,Sunday,January,true
2018010713,2018-01-07,2018-01-07 13:00:00,2018,1,7,13,1,1,Sunday,January,true
2018010714,2018-01-07,2018-01-07 14:00:00,2018,1,7,14,1,1,Sunday,January,true
2018010715,2018-01-07,2018-01-07 15:00:00,2018,1,7,15,1,1,Sunday,January,true
2018010716,2018-01-07,2018-01-07 16:00:00,2018,1,7,16,1,1,Sunday,January,true
2018010717,2018-01-07,2018-01-07 17:00:00,2018,1,7,17,1,1,Sunday,January,true
2018010718,2018-01-07,2018-01-07 18:00:00,2018,1,7,18,1,1,Sunday,January,true
2018010719,2018-01-07,2018-01-07 19:00:00,2018,1,7,19,1,1,Sunday,January,true
2018010720,2018-01-07,2018-01-07 20:00:00,2018,1,7,20,1,1,Sunday,January,true
2018010721,2018-01-07,2018-01-07 21:00:00,2018,1,7,21,1,1,Sunday,January,true
2018010722,2018-01-07,2018-01-07 22:00:00,2018,1,7,22,1,1,Sunday,January,true
2018010723,2018-01-07,2018-01-07 23:00:00,2018,1,7,23,1,1,Sunday,January,true
2018010800,2018-01-08,2018-01-08 00:00:00,2018,1,8,0,1,2,Monday,January,false
2018010801,2018-01-08,2018-01-08 01:00:00,2018,1,8,1,1,2,Monday,January,false
2018010802,2018-01-08,2018-01-08 02:00:00,2018,1,8,2,1,2,Monday,January,false
2018010803,2018-01-08,2018-01-08 03:00:00,2018,1,8,3,1,2,Monday,January,false
2018010804,2018-01-08,2018-01-08 04:00:00,2018,1,8,4,1,2,Monday,January,false
2018010805,2018-01-08,2018-01-08 05:00:00,2018,1,8,5,1,2,Monday,January,false
2018010806,2018-01-08,2018-01-08 06:00:00,2018,1,8,6,1,2,Monday,January,false
2018010807,2018-01-08,2018-01-08 07:00:00,2018,1,8,7,1,2,Monday,January,false
2018010808,2018-01-08,2018-01-08 08:00:00,2018,1,8,8,1,2,Monday,January,false
2018010809,2018-01-08,2018-01-08 09:00:00,2018,1,8,9,1,2,Monday,January,false
2018010810,2018-01-08,2018-01-08 10:00:00,2018,1,8,10,1,2,Monday,January,false
2018010811,2018-01-08,2018-01-08 11:00:00,2018,1,8,11,1,2,Monday,January,false
2018010812,2018-01-08,2018-01-08 12:00:00,2018,1,8,12,1,2,Monday,January,false
2018010813,2018-01-08,2018-01-08 13:00:00,2018,1,8,13,1,2,Monday,January,false
2018010814,2018-01-08,2018-01-08 14:00:00,2018,1,8,14,1,2,Monday,January,false
2018010815,2018-01-08,2018-01-08 15:00:00,2018,1,8,15,1,2,Monday,January,false
2018010816,2018-01-08,2018-01-08 16:00:00,2018,1,8,16,1,2,Monday,January,false
2018010817,2018-01-08,2018-01-08 17:00:00,2018,1,8,17,1,2,Monday,January,false
2018010818,2018-01-08,2018-01-08 18:00:00,2018,1,8,18,1,2,Monday,January,false
2018010819,2018-01-08,2018-01-08 19:00:00,2018,1,8,19,1,2,Monday,January,false
2018010820,2018-01-08,2018-01-08 20:00:00,2018,1,8,20,1,2,Monday,January,false
2018010821,2018-01-08,2018-01-08 21:00:00,2018,1,8,21,1,2,Monday,January,false
2018010822,2018-01-08,2018-01-08 22:00:00,2018,1,8,22,1,2,Monday,January,false
2018010823,2018-01-08,2018-01-08 23:00:00,2018,1,8,23,1,2,Monday,January,false
2018010900,2018-01-09,2018-01-09 00:00:00,2018,1,9,0,1,2,Tuesday,January,false
2018010901,2018-01-09,2018-01-09 01:00:00,2018,1,9,1,1,2,Tuesday,January,false
2018010902,2018-01-09,2018-01-09 02:00:00,2018,1,9,2,1,2,Tuesday,January,false
2018010903,2018-01-09,2018-01-09 03:00:00,2018,1,9,3,1,2,Tuesday,January,false
2018010904,2018-01-09,2018-01-09 04:00:00,2018,1,9,4,1,2,Tuesday,January,false
2018010905,2018-01-09,2018-01-09 05:00:00,2018,1,9,5,1,2,Tuesday,January,false
2018010906,2018-01-09,2018-01-09 06:00:00,2018,1,9,6,1,2,Tuesday,January,false
2018010907,2018-01-09,2018-01-09 07:00:00,2018,1,9,7,1,2,Tuesday,January,false
2018010908,2018-01-09,2018-01-09 08:00:00,2018,1,9,8,1,2,Tuesday,January,false
2018010909,2018-01-09,2018-01-09 09:00:00,2018,1,9,9,1,2,Tuesday,January,false
2018010910,2018-01-09,2018-01-09 10:00:00,2018,1,9,10,1,2,Tuesday,January,false
2018010911,2018-01-09,2018-01-09 11:00:00,2018,1,9,11,1,2,Tuesday,January,false
2018010912,2018-01-09,2018-01-09 12:00:00,2018,1,9,12,1,2,Tuesday,January,false
2018010913,2018-01-09,2018-01-09 13:00:00,2018,1,9,13,1,2,Tuesday,January,false
2018010914,2018-01-09,2018-01-09 14:00:00,2018,1,9,14,1,2,Tuesday,January,false
2018010915,2018-01-09,2018-01-09 15:00:00,2018,1,9,15,1,2,Tuesday,January,false
2018010916,2018-01-09,2018-01-09 16:00:00,2018,1,9,16,1,2,Tuesday,January,false
2018010917,2018-01-09,2018-01-09 17:00:00,2018,1,9,17,1,2,Tuesday,January,false
2018010918,2018-01-09,2018-01-09 18:00:00,2018,1,9,18,1,2,Tuesday,January,false
2018010919,2018-01-09,2018-01-09 19:00:00,2018,1,9,19,1,2,Tuesday,January,false
2018010920,2018-01-09,2018-01-09 20:00:00,2018,1,9,20,1,2,Tuesday,January,false
2018010921,2018-01-09,2018-01-09 21:00:00,2018,1,9,21,1,2,Tuesday,January,false
2018010922,2018-01-09,2018-01-09 22:00:00,2018,1,9,22,1,2,Tuesday,January,false
2018010923,2018-01-09,2018-01-09 23:00:00,2018,1,9,23,1,2,Tuesday,January,false
2018011000,2018-01-10,2018-01-10 00:00:00,2018,1,10,0,1,2,Wednesday,January,false
2018011001,2018-01-10,2018-01-10 01:00:00,2018,1,10,1,1,2,Wednesday,January,false
2018011002,2018-01-10,2018-01-10 02:00:00,2018,1,10,2,1,2,Wednesday,January,false
2018011003,2018-01-10,2018-01-10 03:00:00,2018,1,10,3,1,2,Wednesday,January,false
2018011004,2018-01-10,2018-01-10 04:00:00,2018,1,10,4,1,2,Wednesday,January,false
2018011005,2018-01-10,2018-01-10 05:00:00,2018,1,10,5,1,2,Wednesday,January,false
2018011006,2018-01-10,2018-01-10 06:00:00,2018,1,10,6,1,2,Wednesday,January,false
2018011007,2018-01-10,2018-01-10 07:00:00,2018,1,10,7,1,2,Wednesday,January,false
2018011008,2018-01-10,2018-01-10 08:00:00,2018,1,10,8,1,2,Wednesday,January,false
2018011009,2018-01-10,2018-01-10 09:00:00,2018,1,10,9,1,2,Wednesday,January,false
2018011010,2018-01-10,2018-01-10 10:00:00,2018,1,10,10,1,2,Wednesday,January,false
2018011011,2018-01-10,2018-01-10 11:00:00,2018,1,10,11,1,2,Wednesday,January,false
2018011012,2018-01-10,2018-01-10 12:00:00,2018,1,10,12,1,2,Wednesday,January,false
2018011013,2018-01-10,2018-01-10 13:00:00,2018,1,10,13,1,2,Wednesday,January,false
2018011014,2018-01-10,2018-01-10 14:00:00,2018,1,10,14,1,2,Wednesday,January,false
2018011015,2018-01-10,2018-01-10 15:00:00,2018,1,10,15,1,2,Wednesday,January,false
2018011016,2018-01-10,2018-01-10 16:00:00,2018,1,10,16,1,2,Wednesday,January,false
2018011017,2018-01-10,2018-01-10 17:00:00,2018,1,10,17,1,2,Wednesday,January,false
2018011018,2018-01-10,2018-01-10 18:00:00,2018,1,10,18,1,2,Wednesday,January,false
2018011019,2018-01-10,2018-01-10 19:00:00,2018,1,10,19,1,2,Wednesday,January,false
2018011020,2018-01-10,2018-01-10 20:00:00,2018,1,10,20,1,2,Wednesday,January,false
2018011021,2018-01-10,2018-01-10 21:00:00,2018,1,10,21,1,2,Wednesday,January,false
2018011022,2018-01-10,2018-01-10 22:00:00,2018,1,10,22,1,2,Wednesday,January,false
2018011023,2018-01-10,2018-01-10 23:00:00,2018,1,10,23,1,2,Wednesday,January,false
2018011100,2018-01-11,2018-01-11 00:00:00,2018,1,11,0,1,2,Thursday,January,false
2018011101,2018-01-11,2018-01-11 01:00:00,2018,1,11,1,1,2,Thursday,January,false
2018011102,2018-01-11,2018-01-11 02:00:00,2018,1,11,2,1,2,Thursday,January,false
2018011103,2018-01-11,2018-01-11 03:00:00,2018,1,11,3,1,2,Thursday,January,false
2018011104,2018-01-11,2018-01-11 04:00:00,2018,1,11,4,1,2,Thursday,January,false
2018011105,2018-01-11,2018-01-11 05:00:00,2018,1,11,5,1,2,Thursday,January,false
2018011106,2018-01-11,2018-01-11 06:00:00,2018,1,11,6,1,2,Thursday,January,false
2018011107,2018-01-11,2018-01-11 07:00:00,2018,1,11,7,1,2,Thursday,January,false
2018011108,2018-01-11,2018-01-11 08:00:00,2018,1,11,8,1,2,Thursday,January,false
2018011109,2018-01-11,2018-01-11 09:00:00,2018,1,11,9,1,2,Thursday,January,false
2018011110,2018-01-11,2018-01-11 10:00:00,2018,1,11,10,1,2,Thursday,January,false
2018011111,2018-01-11,2018-01-11 11:00:00,2018,1,11,11,1,2,Thursday,January,false
2018011112,2018-01-11,2018-01-11 12:00:00,2018,1,11,12,1,2,Thursday,January,false
2018011113,2018-01-11,2018-01-11 13:00:00,2018,1,11,13,1,2,Thursday,January,false
2018011114,2018-01-11,2018-01-11 14:00:00,2018,1,11,14,1,2,Thursday,January,false
2018011115,2018-01-11,2018-01-11 15:00:00,2018,1,11,15,1,2,Thursday,January,false
2018011116,2018-01-11,2018-01-11 16:00:00,2018,1,11,16,1,2,Thursday,January,false
2018011117,2018-01-11,2018-01-11 17:00:00,2018,1,11,17,1,2,Thursday,January,false
2018011118,2018-01-11,2018-01-11 18:00:00,2018,1,11,18,1,2,Thursday,January,false
2018011119,2018-01-11,2018-01-11 19:00:00,2018,1,11,19,1,2,Thursday,January,false
2018011120,2018-01-11,2018-01-11 20:00:00,2018,1,11,20,1,2,Thursday,January,false
2018011121,2018-01-11,2018-01-11 21:00:00,2018,1,11,21,1,2,Thursday,January,false
2018011122,2018-01-11,2018-01-11 22:00:00,2018,1,11,22,1,2,Thursday,January,false
2018011123,2018-01-11,2018-01-11 23:00:00,2018,1,11,23,1,2,Thursday,January,false
2018011200,2018-01-12,2018-01-12 00:00:00,2018,1,12,0,1,2,Friday,January,false
2018011201,2018-01-12,2018-01-12 01:00:00,2018,1,12,1,1,2,Friday,January,false
2018011202,2018-01-12,2018-01-12 02:00:00,2018,1,12,2,1,2,Friday,January,false
2018011203,2018-01-12,2018-01-12 03:00:00,2018,1,12,3,1,2,Friday,January,false
2018011204,2018-01-12,2018-01-12 04:00:00,2018,1,12,4,1,2,Friday,January,false
2018011205,2018-01-12,2018-01-12 05:00:00,2018,1,12,5,1,2,Friday,January,false
2018011206,2018-01-12,2018-01-12 06:00:00,2018,1,12,6,1,2,Friday,January,false
2018011207,2018-01-12,2018-01-12 07:00:00,2018,1,12,7,1,2,Friday,January,false
2018011208,2018-01-12,2018-01-12 08:00:00,2018,1,12,8,1,2,Friday,January,false
2018011209,2018-01-12,2018-01-12 09:00:00,2018,1,12,9,1,2,Friday,January,false
2018011210,2018-01-12,2018-01-12 10:00:00,2018,1,12,10,1,2,Friday,January,false
2018011211,2018-01-12,2018-01-12 11:00:00,2018,1,12,11,1,2,Friday,January,false
2018011212,2018-01-12,2018-01-12 12:00:00,2018,1,12,12,1,2,Friday,January,false
2018011213,2018-01-12,2018-01-12 13:00:00,2018,1,12,13,1,2,Friday,January,false
2018011214,2018-01-12,2018-01-12 14:00:00,2018,1,12,14,1,2,Friday,January,false
2018011215,2018-01-12,2018-01-12 15:00:00,2018,1,12,15,1,2,Friday,January,false
2018011216,2018-01-12,2018-01-12 16:00:00,2018,1,12,16,1,2,Friday,January,false
2018011217,2018-01-12,2018-01-12 17:00:00,2018,1,12,17,1,2,Friday,January,false
2018011218,2018-01-12,2018-01-12 18:00:00,2018,1,12,18,1,2,Friday,January,false
2018011219,2018-01-12,2018-01-12 19:00:00,2018,1,12,19,1,2,Friday,January,false
2018011220,2018-01-12,2018-01-12 20:00:00,2018,1,12,20,1,2,Friday,January,false
2018011221,2018-01-12,2018-01-12 21:00:00,2018,1,12,21,1,2,Friday,January,false
2018011222,2018-01-12,2018-01-12 22:00:00,2018,1,12,22,1,2,Friday,January,false
2018011223,2018-01-12,2018-01-12 23:00:00,2018,1,12,23,1,2,Friday,January,false
2018011300,2018-01-13,2018-01-13 00:00:00,2018,1,13,0,1,2,Saturday,January,true
2018011301,2018-01-13,2018-01-13 01:00:00,2018,1,13,1,1,2,Saturday,January,true
2018011302,2018-01-13,2018-01-13 02:00:00,2018,1,13,2,1,2,Saturday,January,true
2018011303,2018-01-13,2018-01-13 03:00:00,2018,1,13,3,1,2,Saturday,January,true
2018011304,2018-01-13,2018-01-13 04:00:00,2018,1,13,4,1,2,Saturday,January,true
2018011305,2018-01-13,2018-01-13 05:00:00,2018,1,13,5,1,2,Saturday,January,true
2018011306,2018-01-13,2018-01-13 06:00:00,2018,1,13,6,1,2,Saturday,January,true
2018011307,2018-01-13,2018-01-13 07:00:00,2018,1,13,7,1,2,Saturday,January,true
2018011308,2018-01-13,2018-01-13 08:00:00,2018,1,13,8,1,2,Saturday,January,true
